ra_num,anos,inde_media,inde_dp,inde_min,inde_max,ano_ultimo,Fase_num,RA
536,3,7.545333838266667,0.38051354616381405,7.106,7.7704681818,2024,3,RA-536
538,3,6.412186894688889,0.10255299762567535,6.309,6.514094017066666,2024,3,RA-538
539,3,7.975800000111112,0.4292158637773472,7.665,8.465533333333335,2024,3,RA-539
540,2,7.7595166665,0.6456120612136558,7.303,8.216033333,2023,2,RA-540
542,3,7.252699430533333,0.5486714042515318,6.7205649586,7.816533333,2024,3,RA-542
543,3,7.6895401482666665,0.5551245069106684,7.05,8.0467871118,2024,3,RA-543
546,3,6.168030892355556,0.5466945742031466,5.702426010066667,6.77,2024,3,RA-546
547,3,7.140763557444444,0.6418305966363553,6.467,7.745,2024,3,RA-547
548,3,7.3214562678222235,0.09934660988688376,7.240168803466668,7.4322,2024,3,RA-548
549,3,6.623506262933333,0.37148838137297513,6.301,7.0297,2024,2,RA-549
551,2,6.9640166665,0.15700127541375128,6.853,7.075033333,2023,2,RA-551
552,2,5.9368333335,0.9732146329373825,5.248666667,6.625,2023,1,RA-552
555,3,5.652867839777778,0.46955342488292534,5.111470186333333,5.949,2024,3,RA-555
556,3,6.920859126977778,0.983560557863574,5.833377380933333,7.7482,2024,3,RA-556
557,3,8.818895488711112,0.510133246015786,8.334,9.350986466133334,2024,3,RA-557
558,3,5.734129278711111,0.8016528607787758,5.048054503133334,6.615333333,2024,3,RA-558
559,3,7.2465085471111115,0.9554727947047217,6.158158974333333,7.947366667,2024,3,RA-559
560,2,4.9405,0.012020815280170927,4.932,4.949,2023,2,RA-560
562,3,7.690855555444444,0.7967340533516539,6.824833333,8.392733333333334,2024,3,RA-562
563,3,8.166526984022223,0.4580043172019451,7.684133333,8.595447619066668,2024,3,RA-563
566,2,7.725849999999999,0.0044547727214752295,7.7227,7.729,2023,2,RA-566
568,3,6.605521428577778,0.9334218594965185,5.545864285733334,7.306,2024,3,RA-568
570,3,6.438799137233334,0.6209767078024885,5.722,6.8133640787,2024,2,RA-570
571,3,6.498385144933334,0.17518227186533236,6.2964554347999995,6.6097,2024,2,RA-571
573,3,7.958138889,0.2642718729057492,7.774366667,8.261,2024,3,RA-573
574,2,7.3690666665,0.7199289839163612,6.86,7.878133333,2023,2,RA-574
576,3,8.168897222333333,0.6896683275641247,7.59,8.93195,2024,2,RA-576
577,3,7.236841925566668,0.6166061982297965,6.629159109700001,7.862,2024,2,RA-577
578,3,8.96468888898889,0.133097897742148,8.814,9.066199999966669,2024,3,RA-578
580,3,7.974784040733333,0.4748205048958756,7.525,8.4712,2024,2,RA-580
581,3,7.0880005176,0.6263632194682598,6.464,7.7167,2024,2,RA-581
583,3,7.580819234311111,0.22351518026112543,7.447591035933334,7.838866667,2024,3,RA-583
584,3,7.054815908977777,0.556949591857396,6.714,7.697533333,2024,3,RA-584
586,3,8.371529100555556,0.36009439308584135,7.988,8.702387301666668,2024,3,RA-586
587,3,6.4936968253,0.41037960673814217,6.032033333,6.817057142900001,2024,1,RA-587
588,3,8.550277777777778,0.17323492184934355,8.3527,8.676133333333334,2024,3,RA-588
590,3,7.265014906933334,0.49026767830855084,6.712378053800001,7.647666667,2024,2,RA-590
591,3,7.1634112319,0.3357767836022712,6.8360336957,7.507,2024,2,RA-591
592,3,7.4793629602000005,0.4157428923468997,7.121622213600001,7.935466667,2024,3,RA-592
594,3,6.994999999866667,0.35655392469541297,6.702033333,7.392,2024,2,RA-594
595,2,5.1293333335,0.07165348692453419,5.078666667,5.18,2023,2,RA-595
597,3,8.199580365766666,0.32850183826484763,7.843291097300001,8.49045,2024,2,RA-597
599,3,8.363267320366667,0.1665236482227186,8.2,8.532866667,2024,3,RA-599
600,3,7.503344082000001,0.4374679055359393,7.011,7.847373913,2024,2,RA-600
601,3,8.393161111,0.629673840981315,7.713,8.955783333,2024,1,RA-601
602,3,8.415869771244445,0.3276289514099343,8.041,8.647409313733334,2024,3,RA-602
603,3,7.157037036955555,0.5481033919857446,6.748833333,7.78,2024,3,RA-603
604,3,7.998552296088889,0.5594584592469232,7.429623555266667,8.548033333,2024,3,RA-604
605,3,7.000962963066667,0.8788164968376253,6.0175222222,7.709366667,2024,3,RA-605
606,3,6.724917424366667,0.6414660198863898,6.127,7.402491667,2024,2,RA-606
607,3,7.140559057966667,0.6268784528452768,6.44,7.6486021739000005,2024,2,RA-607
608,3,6.798909299600001,0.8881482364379871,5.778986231800001,7.401741667,2024,2,RA-608
609,2,6.6285166664999995,0.23402877458240914,6.463033333,6.794,2023,2,RA-609
610,3,8.120196296311113,0.20215264867043337,7.894888888933334,8.2857,2024,3,RA-610
612,3,8.3796080807,0.7704936227460718,7.594,9.134040909100001,2024,2,RA-612
613,3,7.462469444333333,0.6304318523839406,6.864508333,8.121,2024,3,RA-613
614,3,8.131899999988889,0.26852901148686464,7.8284999999666685,8.339,2024,3,RA-614
615,2,7.9508291665,0.1911604259729757,7.815658333,8.086,2023,1,RA-615
616,3,6.1242923976777774,1.023695349572309,5.457877193033333,7.303,2024,3,RA-616
617,2,6.9615833335,0.2056502219593854,6.816166667,7.107,2023,1,RA-617
618,3,6.7909493827444445,0.35830959649359484,6.4745,7.18,2024,3,RA-618
619,2,7.7921833335,0.14026641539707385,7.693,7.891366667,2023,2,RA-619
620,3,6.276186243522222,0.6764121888694598,5.766892063566667,7.043666667,2024,3,RA-620
623,3,7.237477777766667,0.7771608187353972,6.357733333300001,7.8307,2024,3,RA-623
624,3,7.641750224300001,0.5535012506053246,7.229425672900001,8.270825,2024,2,RA-624
626,3,6.4855411861666665,0.7097345026444144,5.818,7.231033333,2024,3,RA-626
628,3,8.061313888866666,0.4247227764283624,7.577,8.370325,2024,2,RA-628
629,3,8.061720635066667,0.048068078287912146,8.013866667,8.11,2024,2,RA-629
630,3,7.3813257247666675,0.6124819263541599,6.879985507300001,8.064,2024,2,RA-630
631,3,6.5594466958222215,0.527917364138938,5.954666667,6.928,2024,3,RA-631
632,3,7.462763749666667,0.4427609986092494,6.996,7.8768,2024,3,RA-632
633,3,6.453223391822223,1.137296571141388,5.228470175466667,7.476,2024,3,RA-633
636,3,6.801964859200001,0.4055012142356063,6.3802279106,7.189,2024,2,RA-636
637,3,7.6112848483999995,0.5390931660108175,7.039,8.109533333,2024,2,RA-637
638,3,7.186784848633334,0.5161915058654964,6.7464878789,7.754866667,2024,2,RA-638
639,3,6.655893588133334,0.9087191879138107,5.7693807644,7.5853,2024,3,RA-639
640,2,6.42025,0.43805265094506646,6.1105,6.73,2023,1,RA-640
642,3,7.749819312288889,0.6671377169182282,7.082591269866667,8.416866667,2024,3,RA-642
643,3,6.851424136033334,0.4993043638213409,6.402239075100001,7.389033333,2024,2,RA-643
644,2,7.363516666500001,0.6597070568567116,6.897033333,7.83,2023,2,RA-644
645,3,7.067090909,0.8514536705080428,6.086,7.613033333,2024,2,RA-645
646,3,8.083730555555556,0.3305190341986248,7.715491666666668,8.3547,2024,3,RA-646
647,2,6.8532833335,0.34971144398452875,6.606,7.100566667,2023,1,RA-647
649,3,7.288954341588888,0.2973165547295884,6.985329691766667,7.579533333,2024,3,RA-649
651,3,7.9624333333666675,0.6837692325675532,7.332,8.689300000100001,2024,3,RA-651
652,3,7.7946434342333335,0.40005932132915784,7.361896969700001,8.151,2024,2,RA-652
653,3,7.863294771344445,0.41363955811109493,7.385666667,8.103217647033333,2024,3,RA-653
655,3,8.11446666668889,0.28820057831588275,7.785,8.3198,2024,3,RA-655
656,3,6.700328758088889,0.07018524997536946,6.652,6.780833333,2024,3,RA-656
657,3,8.2178777778,0.13041405144430768,8.093,8.3532,2024,3,RA-657
658,3,7.784188888777778,0.5688819347701344,7.407,8.438533333,2024,3,RA-658
661,2,7.2196666665,0.5279730635216583,6.846333333,7.593,2023,2,RA-661
662,3,6.96168150748889,0.20008659343423113,6.733566667,7.1074778554666675,2024,3,RA-662
663,3,6.680517598233334,0.2968862402086138,6.376,6.969133333,2024,2,RA-663
664,3,7.621974802966666,0.41827159592170604,7.277,8.0872,2024,2,RA-664
665,3,6.293453787733334,0.6553317877296511,5.698703030200001,6.996,2024,2,RA-665
666,3,8.278401823311112,0.4037217296180187,7.929,8.720366667,2024,3,RA-666
667,3,6.598665757088889,0.6838087250819705,5.844,7.177130604266668,2024,3,RA-667
668,2,5.1914666665,1.1688003686135817,4.365,6.017933333,2023,2,RA-668
669,3,7.154634567766666,0.4470826351952153,6.6438703703,7.475,2024,3,RA-669
670,3,8.3059846561,0.7512133354347459,7.451,8.8602539683,2024,3,RA-670
671,2,7.06565,0.7797266476144054,6.5143,7.617,2023,,RA-671
672,3,6.084704611366667,1.6856254685362064,4.2118138341,7.48,2024,1,RA-672
674,2,7.2474,0.8691756554345046,6.6328,7.862,2023,,RA-674
675,2,7.966849999999999,0.5527453708535244,7.576,8.3577,2023,,RA-675
677,2,8.44185,0.118581807204984,8.358,8.5257,2023,,RA-677
678,2,7.7850791665,0.3039439575722297,7.570158333,8.0,2023,1,RA-678
679,2,6.6551833335,0.7308891390247532,6.138366667,7.172,2023,1,RA-679
680,3,6.361190476233333,1.2837470272972538,4.9800714287000005,7.518,2024,2,RA-680
681,3,6.513127272733333,0.6118120689209602,6.0398818182000005,7.204,2024,1,RA-681
684,3,7.819027272733334,0.4183650629137977,7.4277,8.26,2024,1,RA-684
686,3,7.9111531745666674,0.16226859535937221,7.729,8.040259523700001,2024,2,RA-686
687,3,7.8648392647,0.3568977186742975,7.617533333,8.2739844611,2024,2,RA-687
688,3,8.267244444433334,0.6377240306239716,7.771,8.986533333300002,2024,2,RA-688
690,3,7.8458560606,0.6673595918927758,7.3853681818000005,8.6112,2024,1,RA-690
692,2,7.0787333335,0.6933417689437474,6.588466667,7.569,2023,1,RA-692
693,3,8.6210651515,0.5886218727542784,7.944,9.0112,2024,1,RA-693
696,3,7.365449206433333,0.16825027809466522,7.172666667,7.482680952299999,2024,2,RA-696
698,3,7.443311904866667,0.10868666148433878,7.3363190476,7.553616667,2024,2,RA-698
699,3,6.491920959666667,0.1450638109027629,6.389991667,6.658,2024,1,RA-699
700,3,7.6763151515,0.6419538526257184,7.005745454500001,8.2852,2024,1,RA-700
701,2,7.5766,0.25229569952736003,7.3982,7.755,2023,,RA-701
702,3,7.763994444533334,0.43494597267556956,7.387,8.239866667,2024,,RA-702
703,2,6.18635,0.12353155467328959,6.099,6.2737,2023,,RA-703
704,3,6.794271892833334,0.04696512552084269,6.741,6.8297,2024,1,RA-704
705,3,6.303415873033334,0.891118074982288,5.294247619100001,6.982,2024,1,RA-705
706,3,6.893965476199999,0.9220424174721347,5.8701964286,7.659,2024,2,RA-706
707,3,6.8981872807,0.6762808636506592,6.4975618421000005,7.679,2024,2,RA-707
708,2,7.39625,0.16157389950112638,7.282,7.5105,2023,,RA-708
709,3,6.279826965266667,0.8402628995528705,5.313,6.833780895800001,2024,1,RA-709
710,3,7.1266080447333335,0.13759501486664813,7.0366241342,7.285,2024,2,RA-710
712,3,6.193723567866667,0.1549476720993219,6.026,6.331533333,2024,2,RA-712
713,3,7.431844772133334,0.03145352653029726,7.408033333,7.467500983400001,2024,2,RA-713
714,3,6.1656776226000005,0.7476240766096119,5.4653662008,6.953,2024,2,RA-714
715,3,5.952441771099999,0.6751533132382335,5.3098253133,6.656,2024,2,RA-715
716,3,6.5252203448333335,0.2880362129606076,6.2372943675000005,6.813366667,2024,1,RA-716
717,2,6.7329166664999995,0.14012499404083592,6.633833333,6.832,2023,1,RA-717
718,3,8.321892592700001,0.3345282390191606,8.093,8.705811111100001,2024,2,RA-718
719,3,6.3616989899,0.784991333674934,5.552,7.1193969697,2024,1,RA-719
721,3,8.5183231195,0.4843703284229431,7.973,8.8986026915,2024,2,RA-721
722,2,7.37435,0.05041671349860047,7.3387,7.41,2023,1,RA-722
725,3,7.1791479533,0.8970061877402788,6.33,8.117366667,2024,,RA-725
726,2,7.17685,0.2713168719412778,6.985,7.3687,2023,,RA-726
727,3,7.9544010101,0.427517219219111,7.6802,8.447003030300001,2024,1,RA-727
729,3,7.368327777766667,0.7406118634869457,6.684533333300001,8.155,2024,,RA-729
730,3,8.116860185233334,0.307622596294559,7.902,8.469255555700002,2024,2,RA-730
731,3,6.231895779233334,1.2795626341600725,4.7704873377000006,7.151,2024,2,RA-731
733,3,7.942341666666667,1.1152959406401213,6.684,8.808825,2024,1,RA-733
734,2,7.1289541665,0.25025098218272657,6.952,7.305908333,2023,1,RA-734
735,3,7.485948913033333,0.3024244860736882,7.184,7.7888467391,2024,2,RA-735
736,2,7.1535166665,0.6314699255899242,6.707,7.600033333,2023,1,RA-736
737,3,8.191860731433332,0.24053660161066387,8.048033333,8.4695488613,2024,2,RA-737
738,3,7.537660452266667,0.5074782813624755,7.227,8.123283333,2024,1,RA-738
739,2,7.208600000000001,0.5495633903381841,6.82,7.5972,2023,,RA-739
740,3,7.554533508966667,0.5263537051578552,7.218,8.1611005269,2024,1,RA-740
741,3,6.082096179133333,0.9227763549746473,5.0795885374,6.896,2024,1,RA-741
742,2,7.0605,0.05161879502661825,7.024,7.097,2023,,RA-742
743,3,6.9955818181666665,0.5717554285292252,6.659,7.655745454500001,2024,1,RA-743
745,3,7.886855555666667,0.6425899593466253,7.382,8.6102,2024,2,RA-745
746,3,7.358825926033333,0.7393128077179405,6.517166667,7.903311111100001,2024,2,RA-746
747,3,6.5158158731,1.008829288740969,5.8450809523,7.676,2024,1,RA-747
748,3,8.3418,0.33036022763038525,8.084,8.7142,2024,1,RA-748
749,3,7.860339473700001,0.4354702167739018,7.484,8.3373184211,2024,,RA-749
750,3,5.5239767896666665,0.9117067776258211,4.542230369,6.344,2024,1,RA-750
752,3,7.6145392166666666,0.9042786915700214,6.57279265,8.197,2024,2,RA-752
753,3,8.464419047633333,0.21155931540865033,8.2450571429,8.6672,2024,1,RA-753
754,3,6.089466666666667,0.4956188690247104,5.6127,6.602,2024,,RA-754
755,3,8.745216666666666,0.17972715663842573,8.566,8.925450000000001,2024,1,RA-755
756,3,7.143466666666666,0.19779803672770246,6.976,7.361700000000001,2024,,RA-756
757,3,8.291014285733334,0.36865830562515023,7.938842857200001,8.6742,2024,1,RA-757
760,3,7.220971717066668,0.8468760613129686,6.548333333,8.172,2024,3,RA-760
761,3,8.151375757433334,0.08226198430269818,8.06,8.219533333,2024,2,RA-761
762,3,6.782394202900001,0.7112697873685931,5.9677326087,7.28,2024,2,RA-762
763,3,7.0360868686666675,0.34314115379752375,6.7215,7.402,2024,1,RA-763
764,3,7.841498429966667,0.16096029899157588,7.682125,8.004,2024,2,RA-764
766,2,8.0967041665,0.12486916523673687,8.008408333,8.185,2023,1,RA-766
767,3,7.674530158733334,0.4014079813542685,7.3807,8.131890476200002,2024,1,RA-767
768,3,7.694912648233334,0.6861398339989108,7.0345379447,8.4042,2024,1,RA-768
769,3,7.5169309524,0.3835342729986099,7.099342857200002,7.85345,2024,1,RA-769
770,3,7.375737092733334,0.734756948606676,6.6785,8.143,2024,,RA-770
771,3,6.998336507933334,0.90487427524898,6.066009523800001,7.873,2024,,RA-771
772,2,6.4620833335,0.7522437638165864,5.930166667,6.994,2023,1,RA-772
773,3,6.805633333333334,0.20738240844713188,6.566200000000001,6.9287,2024,,RA-773
774,3,6.374923809533333,1.0529741227160148,5.685771428600001,7.587,2024,,RA-774
776,3,4.881475396933333,0.8736860838274123,3.898,5.567916667,2024,1,RA-776
777,3,7.3758801360333335,0.24703137533297054,7.096,7.563515408100001,2024,2,RA-777
778,3,7.8114129863,0.33687583811630023,7.432,8.0754139589,2024,2,RA-778
780,3,7.494077777766667,0.46730858270866676,6.955,7.7842,2024,1,RA-780
781,3,8.163855555466666,0.35731409943517206,7.786,8.496283333400001,2024,2,RA-781
782,3,7.785276190466667,0.36366089420618425,7.485,8.1896285714,2024,1,RA-782
783,2,7.1441,0.20944502858745556,6.996,7.2922,2023,,RA-783
784,3,8.4657040405,0.3734104877423941,8.171366667,8.8857454545,2024,2,RA-784
785,3,8.311577777866667,0.7712477230152759,7.642,9.1548666666,2024,2,RA-785
787,3,7.48755,0.2667178143656701,7.205,7.73495,2024,,RA-787
788,3,7.997399497933333,0.23805829139625437,7.806091667,8.264,2024,2,RA-788
789,3,7.807796825433333,0.35060328966342197,7.405,8.0443904763,2024,1,RA-789
790,3,7.0068673914,0.43349679052900003,6.707666667,7.504,2024,2,RA-790
791,2,6.8774583335,0.8903063628432596,6.247916667,7.507,2023,1,RA-791
792,3,6.895904084333334,0.8031632422461482,6.036012253,7.6267,2024,1,RA-792
794,3,7.488284126966668,0.4397869314333014,7.145652380900001,7.9842,2024,1,RA-794
795,3,8.323204761900001,0.22476683171181563,8.064,8.4642,2024,1,RA-795
796,3,7.2491081234,0.20573865778348382,7.052457703200001,7.462866667,2024,2,RA-796
797,3,7.062449494833333,0.4103036293562007,6.597315151500001,7.373033333,2024,2,RA-797
798,3,6.2471329003,1.362144638738839,4.6743653679,7.049,2024,2,RA-798
799,3,7.8133939393,0.21530769718293605,7.676,8.061533333,2024,2,RA-799
801,3,6.730900000000001,0.12447662431155486,6.644,6.8735,2024,1,RA-801
802,3,7.929888023166666,0.17058897548640445,7.831,8.126866667,2024,2,RA-802
804,2,7.0416,0.2737917456754312,6.848,7.2352,2023,1,RA-804
805,3,7.236195634933334,0.9301707532941906,6.492,8.279,2024,1,RA-805
806,3,7.2758257936333335,0.2945183828645412,6.972777380900001,7.561,2024,1,RA-806
807,3,7.927276190466667,0.1709432328208454,7.797628571400001,8.121,2024,1,RA-807
808,3,8.447966666666666,0.30761252141831463,8.1932,8.7897,2024,1,RA-808
810,3,7.791545614133334,0.09142439683117407,7.704770175400001,7.887,2024,1,RA-810
812,2,7.76635,0.38091842302519346,7.497,8.0357,2023,,RA-812
813,2,7.33985,0.34909861787179886,7.093,7.5867,2023,1,RA-813
814,3,7.977171717266667,0.3879628214314905,7.592,8.367866667,2024,2,RA-814
815,2,6.4660833335,0.4863716140904446,6.122166667,6.81,2023,1,RA-815
816,3,8.666648484866666,0.2289179364142239,8.513,8.929745454599999,2024,2,RA-816
817,2,7.83935,0.028779245994292924,7.819,7.8597,2023,1,RA-817
818,2,7.740183333499999,0.3637121582520231,7.483,7.997366667,2023,1,RA-818
819,3,8.112795272466668,0.478424908199821,7.741,8.652552484400001,2024,2,RA-819
820,3,7.5665408497,0.250767959485734,7.417,7.85605,2024,2,RA-820
821,2,6.4929333333,0.21345196696704,6.342,6.643866666600001,2024,2,RA-821
822,3,6.2120892841333335,0.8538820001589739,5.2645678524,6.922,2024,1,RA-822
826,3,7.832216666666667,0.09698067247309322,7.776,7.9442,2024,1,RA-826
827,3,7.693423913033333,0.4805936002212392,7.412,8.2483467391,2024,2,RA-827
829,3,8.568966666666668,0.5852851582419765,8.003,9.171825000000002,2024,2,RA-829
830,3,7.050447619033334,0.2391486709120435,6.78,7.234,2024,1,RA-830
831,3,7.7110261905,0.2983512633870551,7.41,8.0066285715,2024,1,RA-831
832,3,8.229676811600001,0.04627901538997602,8.179,8.2697,2024,2,RA-832
833,3,8.040802588033333,0.4138070819143373,7.791,8.5184577641,2024,2,RA-833
834,3,8.437420945566666,0.27145716436701484,8.136,8.662616667,2024,2,RA-834
835,2,7.75485,0.6955809406532073,7.263,8.2467,2023,,RA-835
836,3,7.1100512626,0.941093128591056,6.0234537878,7.665,2024,1,RA-836
837,3,8.147682246366667,0.16156121761764022,7.9648467391,8.2712,2024,2,RA-837
840,3,8.084163636366666,0.44142373414040764,7.7862,8.5912909091,2024,1,RA-840
841,3,6.705257074766667,0.6354199225561833,6.035771224300001,7.3,2024,2,RA-841
842,3,7.4122049188000005,0.4725985434023927,7.072914756400001,7.952,2024,1,RA-842
846,2,7.43785,0.03655742058734472,7.412,7.4637,2023,,RA-846
847,3,6.130030303033334,0.9818984427299706,5.009290909100001,6.839,2024,1,RA-847
850,3,7.1901651515000005,0.9805790160891827,6.06525,7.864245454500001,2024,1,RA-850
851,3,6.631586736966667,0.7653626238121596,6.1683,7.515,2024,1,RA-851
853,3,8.147688888866666,0.4121459090917816,7.8402,8.616,2024,1,RA-853
854,3,7.521899999966667,0.774465577007507,6.6415,8.098,2024,1,RA-854
855,3,8.5538277778,0.09102526563064044,8.453,8.62995,2024,2,RA-855
856,2,7.86675,0.7513009550107067,7.3355,8.398,2023,,RA-856
857,2,8.1491,0.006929646455628973,8.1442,8.154,2023,,RA-857
858,3,7.2298999999,0.30301062868222717,6.917866666700001,7.523,2024,,RA-858
859,3,8.503663636366667,0.1551324049274087,8.325,8.6042,2024,1,RA-859
860,3,8.382355555566667,0.342813466196478,8.136,8.7738666667,2024,1,RA-860
861,2,9.135325000000002,0.2483712568917744,8.959700000000002,9.31095,2024,,RA-861
862,2,7.78393863635,0.618380950775583,7.346677272700001,8.2212,2024,,RA-862
863,2,5.2990924242,0.8918844969096981,4.6684348484000004,5.92975,2024,,RA-863
867,2,8.1411090909,0.7892597326863494,7.583018181800001,8.6992,2024,,RA-867
868,2,7.897658333300001,1.048344728721295,7.156366666600001,8.63895,2024,,RA-868
871,2,7.0767146574,0.30407664460408396,6.8617,7.2917293147999995,2024,1,RA-871
873,2,7.706075,0.13452706512074084,7.61095,7.8012,2024,1,RA-873
874,2,6.417296969700001,0.8574333973754494,5.811,7.0235939394,2024,1,RA-874
876,2,8.1306285714,0.7333707473853106,7.612057142800001,8.6492,2024,1,RA-876
878,2,6.3867780303,0.20757548110866927,6.24,6.5335560606000005,2024,1,RA-878
879,2,7.4660659091,0.910139636930191,6.8225,8.1096318182,2024,1,RA-879
880,2,6.7885402174000005,0.0912736507655884,6.724,6.853080434800001,2024,,RA-880
884,2,8.2466015151,0.2999525539043655,8.0345030302,8.4587,2024,,RA-884
885,2,8.516200000000001,0.4369919907732872,8.2072,8.8252,2024,,RA-885
886,2,8.530700000000001,0.15768481220459937,8.419200000000002,8.6422,2024,,RA-886
888,2,8.5562,0.5119453095790606,8.1942,8.9182,2024,,RA-888
889,2,8.50024545455,0.4369277083322045,8.191290909100001,8.8092,2024,,RA-889
891,2,7.96207878785,0.1044803837491556,7.8882,8.035957575700001,2024,,RA-891
892,2,8.75445,0.080256619664672,8.697700000000001,8.8112,2024,1,RA-892
893,2,8.847616666699999,0.06140043888017264,8.8042,8.8910333334,2024,1,RA-893
894,2,8.746575,0.09563619215548,8.67895,8.8142,2024,1,RA-894
895,2,8.39882878785,0.19922197877046688,8.2579575757,8.5397,2024,,RA-895
896,2,8.68822272725,0.5698959244511722,8.2852454545,9.0912,2024,1,RA-896
897,2,5.35172752525,0.18458665398594987,5.2212050505,5.48225,2024,,RA-897
898,2,8.143916666700001,0.3928449573540657,7.8661333334000005,8.4217,2024,1,RA-898
899,2,8.63511238465,0.2971087549145901,8.425024769300002,8.8452,2024,1,RA-899
900,2,8.848351515100001,0.06554665594102364,8.802003030200002,8.8947,2024,1,RA-900
903,2,8.30001439395,0.3170463245647415,8.0758287879,8.5242,2024,1,RA-903
904,2,7.8879916665,0.3575014032191958,7.6352,8.140783333,2024,,RA-904
905,2,7.11180784295,1.0171384424331458,6.3925823529,7.831033333,2024,,RA-905
907,2,8.45106111095,0.7226238464190272,7.9400888889,8.962033333,2024,,RA-907
908,2,7.6218294565,1.2127407533286922,6.764292246,8.479366667,2024,,RA-908
909,2,8.10403333315,0.5402295806143892,7.722033333300001,8.486033333,2024,,RA-909
910,2,7.9586909091,0.2230086223121633,7.801,8.1163818182,2024,1,RA-910
911,2,5.52534772735,0.0991395847348062,5.4552454547,5.59545,2024,1,RA-911
912,2,7.38840175435,0.4365702077301381,7.0797,7.697103508700001,2024,,RA-912
916,2,6.44702658105,1.331020213624145,5.5058531621,7.3882,2024,,RA-916
918,2,6.5770285088,1.3006118957829276,5.657357017600001,7.4967,2024,,RA-918
919,2,6.0123513369,0.30073062337652645,5.799702673800001,6.225,2024,,RA-919
920,2,7.35709692985,0.5549330600274344,6.9647,7.7494938597,2024,,RA-920
921,2,7.51226016045,0.3230627192779438,7.2838203209,7.7407,2024,,RA-921
922,2,8.52359772725,0.0036801694160438062,8.5209954545,8.5262,2024,1,RA-922
923,2,8.28640454545,0.8454104393495987,7.688609090900001,8.8842,2024,1,RA-923
924,2,6.4967180481,0.033915601629158854,6.4727360962,6.5207,2024,,RA-924
925,2,6.8853597594,0.4219168144581713,6.587019518800001,7.1837,2024,,RA-925
926,2,7.7811393939,0.0027427171561634576,7.7792,7.7830787878,2024,1,RA-926
927,2,7.795184848450001,0.27857864425999856,7.5982,7.9921696969000005,2024,1,RA-927
928,2,9.122283333350001,0.3520213258771327,8.8733666667,9.3712,2024,1,RA-928
929,2,8.42781842105,0.9947317684744919,7.7244368421,9.1312,2024,,RA-929
930,2,8.408509210550001,0.6769710066232741,7.9298184211,8.8872,2024,,RA-930
931,2,7.22508333335,0.2115899191334835,7.075466666700001,7.3747,2024,,RA-931
934,2,8.7562,0.590434162290766,8.338700000000001,9.1737,2024,,RA-934
935,2,8.14785,0.27485240584721105,7.9535,8.3422,2024,,RA-935
937,2,8.85145,0.6678623548306932,8.3792,9.3237,2024,,RA-937
938,2,7.37140134575,0.8968961444349187,6.7372,8.0056026915,2024,,RA-938
939,2,7.5127899209499995,0.6525323916081521,7.051379841899999,7.9742,2024,1,RA-939
941,2,7.716950000000001,0.04207285348059981,7.6872,7.746700000000001,2024,,RA-941
943,2,8.94111666665,0.03382327434318744,8.9172,8.965033333300001,2024,1,RA-943
944,2,7.44745,0.5356333867488099,7.0687,7.8262,2024,,RA-944
945,2,7.7486404762,0.465360441385992,7.4195809524000005,8.0777,2024,,RA-945
946,2,7.629961904750001,1.3466680289108732,6.677723809500001,8.5822,2024,,RA-946
947,2,6.1996047619,0.2066098671191456,6.053509523800001,6.3457,2024,,RA-947
949,2,7.574771428550001,0.6256884861259446,7.1323428571,8.0172,2024,,RA-949
950,2,8.289830952400001,0.8433931952954454,7.693461904800001,8.8862,2024,,RA-950
951,2,7.66927142855,1.7266537444333983,6.4483428571,8.8902,2024,,RA-951
952,2,8.61228712115,0.3413022298344105,8.37095,8.853624242300002,2024,1,RA-952
953,2,7.750645751,0.297827367242348,7.54005,7.961241502000001,2024,1,RA-953
954,2,7.55306492095,1.0314070524485508,6.82375,8.2823798419,2024,1,RA-954
955,2,6.6875761905,0.6252574876429586,6.245452381,7.1297,2024,1,RA-955
956,2,6.92439532275,1.1409941167529976,6.1175906455,7.7312,2024,1,RA-956
958,2,9.4107625,0.17050112261360645,9.2902,9.531325,2024,1,RA-958
959,2,8.52375921055,0.20356301661887918,8.379818421100001,8.6677,2024,,RA-959
960,2,6.1853738095,1.2718392956024298,5.286047619,7.0847,2024,1,RA-960
961,2,6.2628339544500005,0.37700664389424227,5.99625,6.529417908900001,2024,1,RA-961
963,2,8.4946404762,0.16908270006882822,8.375080952400001,8.6142,2024,1,RA-963
964,2,7.6739708333,0.1778078927330068,7.548241666600001,7.7997,2024,1,RA-964
965,2,6.31042727275,0.2443375340851375,6.1376545455,6.4832,2024,,RA-965
966,2,7.7188931818,0.38953548336475813,7.44345,7.9943363636,2024,,RA-966
967,2,6.288655357150001,1.196487808291571,5.442610714300001,7.1347,2024,1,RA-967
968,2,8.16727738095,0.46233840170704255,7.8403547619000005,8.4942,2024,1,RA-968
969,2,7.61131363635,0.22328503678759962,7.453427272700001,7.7692,2024,,RA-969
971,2,6.9542590909,0.08858762320859988,6.8916181818,7.0169,2024,,RA-971
972,2,7.54008636365,0.0036962399732806905,7.537472727300001,7.5427,2024,,RA-972
973,2,6.380293181800001,0.7799998479359693,5.82875,6.9318363636,2024,,RA-973
974,2,8.041460869549999,0.6133997608143025,7.6077217391,8.4752,2024,,RA-974
975,2,7.4633333333500005,0.44825855879662174,7.1463666667000005,7.7803,2024,,RA-975
