ra_num,anos,inde_media,inde_dp,inde_min,inde_max,ano_ultimo,Fase_num,RA
280,3,8.352646497566667,0.4133416143975275,8.046,8.822714492700001,2024,5,RA-280
119,2,7.793149999966667,0.4131624922001588,7.501,8.085299999933333,2024,7,RA-119
103,3,8.302056084666667,0.41191470039787426,8.0239,8.775268254,2024,5,RA-103
342,3,7.079300529088889,0.4093387186542153,6.757026587266667,7.539875,2024,4,RA-342
187,3,8.102099691355555,0.4081448288774758,7.809875,8.568424074066666,2024,4,RA-187
283,3,7.541485317466667,0.406767886748844,7.131,7.9444309524,2024,4,RA-283
416,3,8.252744525677778,0.4049202739356414,7.913,8.700808577033333,2024,4,RA-416
114,2,5.6145,0.39527269068327986,5.335,5.894,2023,5,RA-114
1173,2,7.946491457833334,0.3869874608954456,7.67285,8.220132915666667,2024,5,RA-1173
347,3,7.970364194577779,0.3869836788216842,7.61835,8.384742583733333,2024,4,RA-347
172,2,8.400883333333333,0.3848310805477576,8.128766666666667,8.673,2024,7,RA-172
149,3,5.892294684133333,0.37698766125763733,5.622266667,6.323,2024,5,RA-149
193,3,8.112871212222222,0.3750191150288859,7.718566667,8.465046969666668,2024,5,RA-193
377,3,7.14271918,0.3724889553349697,6.743,7.480115873000001,2024,4,RA-377
99,2,6.419225000000001,0.3694279378309115,6.158,6.68045,2023,6,RA-99
220,3,7.276264574422222,0.36777331976940875,7.028,7.6987770562666675,2024,5,RA-220
274,3,8.244884876555554,0.36454794679988906,7.946,8.651029629666667,2024,5,RA-274
138,3,6.9693674723,0.36157275683022116,6.738,7.3860274169,2024,5,RA-138
277,3,7.7361277778,0.32905972963937574,7.411,8.0689833334,2024,7,RA-277
48,3,8.068482901600001,0.3074651265488629,7.797058333,8.402390371800001,2024,7,RA-48
291,3,8.182341666577779,0.2853713405941701,7.9319666667333335,8.493058333,2024,7,RA-291
242,3,8.394513889,0.24348181592844526,8.221841667,8.673,2024,7,RA-242
55,2,6.7370166665,0.22771195353240578,6.576,6.898033333,2023,6,RA-55
38,2,8.679166666499999,0.22085301775489655,8.523,8.835333333,2023,7,RA-38
62,2,7.7506666665,0.19846130348872676,7.610333333,7.891,2023,7,RA-62
269,3,8.274780555666666,0.18456556716068773,8.116041667,8.4773,2024,7,RA-269
63,2,8.17305,0.15407856762054886,8.0641,8.282,2023,6,RA-63
1214,2,8.484481901599999,0.14964533987701217,8.378666667,8.5902971362,2024,7,RA-1214
79,2,6.7414416665,0.14928202685720268,6.635883333,6.847,2023,6,RA-79
52,3,7.989888888911111,0.14346873195000467,7.861,8.144466666733333,2024,7,RA-52
109,2,8.4152,0.1368958728377156,8.3184,8.512,2023,6,RA-109
167,3,7.8792039474888895,0.13366047847532744,7.798,8.033470175466666,2024,6,RA-167
106,3,7.821440872911111,0.13342969645554217,7.721664285733334,7.973,2024,6,RA-106
61,2,7.4575541665,0.10669652096024256,7.382108333,7.533,2023,6,RA-61
166,3,8.200588888777778,0.08242350063904365,8.105583333,8.253,2024,7,RA-166
40,3,7.1570088206888895,0.053662279657427855,7.098051462066667,7.203,2024,7,RA-40
96,2,7.5753958335,0.0500572677871999,7.54,7.610791667,2023,6,RA-96
59,2,7.6671458335,0.035561578772875545,7.642,7.692291667,2023,6,RA-59
19,2,7.6879333335,0.03243263126612546,7.665,7.710866667,2023,7,RA-19
86,2,7.5886166666333335,0.031984796688530506,7.566,7.611233333266666,2024,7,RA-86
